antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Skeletons', 'The Log', 'Night Witch'})","frozenset({'Elixir Golem', 'Executioner'})",0.1713543920380787,0.2098658589355257,0.1250540891389009,0.72979797979798,3.4774497552848085,1.0,0.0890926524714547,2.924234765061047,0.8597558882253562,0.48817567567567577,0.6580301923949243,0.662837134228887
"frozenset({'Elixir Golem', 'Night Witch'})","frozenset({'Executioner', 'Skeletons', 'The Log'})",0.2198182604932929,0.2596278667243617,0.1250540891389009,0.5688976377952757,2.1912040682414706,1.0,0.06798314309996722,1.717392893625682,0.696799068066103,0.3528693528693529,0.4177220578286862,0.5252821522309712
"frozenset({'Elixir Golem', 'Executioner'})","frozenset({'Skeletons', 'The Log', 'Night Witch'})",0.2098658589355257,0.1713543920380787,0.1250540891389009,0.5958762886597939,3.4774497552848085,1.0,0.0890926524714547,2.0504751013343467,0.9016607480567126,0.48817567567567577,0.5123081478291299,0.662837134228887
"frozenset({'Elixir Golem', 'Skeletons'})","frozenset({'Executioner', 'The Log', 'Night Witch'})",0.1709216789268715,0.2003461704889658,0.1250540891389009,0.7316455696202531,3.6519069360527103,1.0,0.09081058531235764,2.9798421005364,0.875876790603261,0.507908611599297,0.6644117485889637,0.6779178172075347
"frozenset({'Elixir Golem', 'The Log'})","frozenset({'Executioner', 'Skeletons', 'Night Witch'})",0.1769796624837732,0.1856339247079186,0.1250540891389009,0.7066014669926652,3.806424219627156,1.0,0.0922006597985553,2.7756310399538457,0.8958299222453873,0.5264116575591987,0.6397215675983259,0.6901305703261695
"frozenset({'Skeletons', 'Night Witch'})","frozenset({'Elixir Golem', 'Executioner', 'The Log'})",0.2146257031588057,0.155776720034617,0.1250540891389009,0.5826612903225806,3.7403617831541225,1.0,0.0916204010656988,2.022873173250386,0.9328624400659631,0.5097001763668431,0.5056536350258759,0.6927195340501793
"frozenset({'The Log', 'Night Witch'})","frozenset({'Elixir Golem', 'Executioner', 'Skeletons'})",0.237559498052791,0.155776720034617,0.1250540891389009,0.5264116575591985,3.379270390609189,1.0,0.08804784971916713,1.7826099257730585,0.9234532165005951,0.4661290322580645,0.43902477735484763,0.6645947176684882
frozenset({'Elixir Golem'}),"frozenset({'Executioner', 'Skeletons', 'The Log', 'Night Witch'})",0.2427520553872782,0.1514495889225443,0.1250540891389009,0.5151515151515151,3.4014718614718626,1.0,0.08828939014039491,1.7501352228472524,0.9323361344537816,0.464630225080386,0.4286155795589758,0.6704329004329006
"frozenset({'Elixir Golem', 'Executioner', 'Skeletons', 'Night Witch'})",frozenset({'Tornado'}),0.144526179143228,0.6603202077022934,0.1436607529208135,0.9940119760479046,1.5053484119572134,1.0,0.04822719629053834,56.726525313720764,0.39241640309340575,0.2172774869109948,0.9823715626072707,0.6057871151537033
"frozenset({'Elixir Golem', 'Executioner', 'Tornado', 'Night Witch'})",frozenset({'Skeletons'}),0.1886629164863695,0.5097360450021635,0.1436607529208135,0.7614678899082571,1.4938474478590682,1.0,0.04749246403247806,2.055337349798624,0.40746024096385575,0.25897035881435265,0.5134618654704167,0.5216507531035344
"frozenset({'Elixir Golem', 'Skeletons', 'Tornado', 'Night Witch'})",frozenset({'Executioner'}),0.1544785807009952,0.6101254868022501,0.1436607529208135,0.9299719887955185,1.5242306851818745,1.0,0.04940943367009813,5.567408048463888,0.4067683220086078,0.23135888501742163,0.820383203225797,0.58271649085166
"frozenset({'Elixir Golem', 'Executioner', 'Skeletons', 'Tornado'})",frozenset({'Night Witch'}),0.1518823020337516,0.398096062310688,0.1436607529208135,0.945868945868946,2.3759816672860157,1.0,0.0831970065464944,11.119383269944684,0.6828313253012049,0.3535676251331204,0.9100669546392051,0.6533692555431687
"frozenset({'Executioner', 'Skeletons', 'Tornado', 'Night Witch'})",frozenset({'Elixir Golem'}),0.1839030722630895,0.2427520553872782,0.1436607529208135,0.7811764705882357,3.218001467966868,1.0,0.09901790413691339,3.4605416823699717,0.8445664950363492,0.507645259938838,0.7110278991596645,0.6864884135472373
"frozenset({'Elixir Golem', 'Executioner', 'Night Witch'})","frozenset({'Skeletons', 'Tornado'})",0.1916919082648204,0.3699697100822154,0.1436607529208135,0.7494356659142213,2.025667630324872,1.0,0.07274055319497127,2.514445211113321,0.6264141147029233,0.34368530020703947,0.6022979559943444,0.5688698797407364
"frozenset({'Elixir Golem', 'Skeletons', 'Night Witch'})","frozenset({'Executioner', 'Tornado'})",0.1579402855906534,0.5543054954565123,0.1436607529208135,0.9095890410958904,1.640952594826388,1.0,0.056113584663943325,4.929651338132517,0.46386006513205963,0.2526636225266362,0.7971458970607794,0.584380781281747
"frozenset({'Elixir Golem', 'Tornado', 'Night Witch'})","frozenset({'Executioner', 'Skeletons'})",0.2072695802682821,0.3431414971873647,0.1436607529208135,0.6931106471816285,2.01989748504003,1.0,0.07253795882615853,2.1403756656275674,0.6369446125111804,0.35319148936170225,0.5327922962033884,0.5558869755454171
"frozenset({'Elixir Golem', 'Executioner', 'Skeletons'})","frozenset({'Tornado', 'Night Witch'})",0.155776720034617,0.3474686282994375,0.1436607529208135,0.9222222222222225,2.6541165075411657,1.0,0.08953322968939964,8.389689064721548,0.7382250683924834,0.39951865222623356,0.8808060713233131,0.6678358931783591
"frozenset({'Elixir Golem', 'Executioner', 'Tornado'})","frozenset({'Skeletons', 'Night Witch'})",0.2038078753786239,0.2146257031588057,0.1436607529208135,0.7048832271762211,3.2842442298472725,1.0,0.09991834435837411,2.6612323295841933,0.8735529072812993,0.5228346456692916,0.6242342358150121,0.6871190329429493
"frozenset({'Elixir Golem', 'Skeletons', 'Tornado'})","frozenset({'Executioner', 'Night Witch'})",0.1627001298139333,0.3150151449588922,0.1436607529208135,0.8829787234042556,2.8029722936637844,1.0,0.09240774794264672,5.853506943078574,0.7682263939478847,0.4300518134715028,0.8291622424429784,0.6695113397241059
"frozenset({'Executioner', 'Skeletons', 'Night Witch'})","frozenset({'Elixir Golem', 'Tornado'})",0.1856339247079186,0.2228472522717438,0.1436607529208135,0.7738927738927742,3.472749903817867,1.0,0.10229274287123408,3.437098234798169,0.8743534179224871,0.5424836601307192,0.7090569044912033,0.7092764840337659
"frozenset({'Skeletons', 'Tornado', 'Night Witch'})","frozenset({'Elixir Golem', 'Executioner'})",0.2020770229337949,0.2098658589355257,0.1436607529208135,0.7109207708779444,3.387500827832845,1.0,0.10125168493167871,2.733278843534145,0.8832896662572199,0.535483870967742,0.6341390479183623,0.6977284266760857
"frozenset({'Elixir Golem', 'Night Witch'})","frozenset({'Executioner', 'Skeletons', 'Tornado'})",0.2198182604932929,0.3232366940718303,0.1436607529208135,0.6535433070866143,2.021872265966755,1.0,0.0726074251023411,1.9533849966563088,0.6478092068774268,0.35969664138678237,0.488068147491794,0.5489938757655295
"frozenset({'Elixir Golem', 'Executioner'})","frozenset({'Skeletons', 'Tornado', 'Night Witch'})",0.2098658589355257,0.2020770229337949,0.1436607529208135,0.684536082474227,3.387500827832845,1.0,0.10125168493167871,2.5293636854713055,0.8919967933068528,0.535483870967742,0.6046436478296847,0.6977284266760857
"frozenset({'Elixir Golem', 'Skeletons'})","frozenset({'Executioner', 'Tornado', 'Night Witch'})",0.1709216789268715,0.3059281696235396,0.1436607529208135,0.8405063291139241,2.74739763307253,1.0,0.0913709965377334,4.351720206328602,0.7671400633850642,0.43116883116883126,0.7702058145774804,0.6550480726191968
"frozenset({'Elixir Golem', 'Tornado'})","frozenset({'Executioner', 'Skeletons', 'Night Witch'})",0.2228472522717438,0.1856339247079186,0.1436607529208135,0.6446601941747575,3.4727499038178675,1.0,0.10229274287123408,2.291795239209957,0.916221120562428,0.5424836601307192,0.5636608441752734,0.7092764840337659
"frozenset({'Skeletons', 'Night Witch'})","frozenset({'Elixir Golem', 'Executioner', 'Tornado'})",0.2146257031588057,0.2038078753786239,0.1436607529208135,0.6693548387096775,3.284244229847272,1.0,0.09991834435837411,2.4079956939768454,0.8855853164725017,0.5228346456692916,0.5847168653576439,0.6871190329429493
frozenset({'Elixir Golem'}),"frozenset({'Executioner', 'Skeletons', 'Tornado', 'Night Witch'})",0.2427520553872782,0.1839030722630895,0.1436607529208135,0.591800356506239,3.2180014679668676,1.0,0.09901790413691339,1.9992592858533054,0.9102013769363169,0.507645259938838,0.4998147528557361,0.6864884135472373
"frozenset({'Elixir Golem', 'Executioner', 'Tornado', 'Night Witch'})",frozenset({'The Log'}),0.1886629164863695,0.5668541756815232,0.1453916053656425,0.7706422018348621,1.3595069682750887,1.0,0.03844724335908947,1.8885157940285564,0.3259301587301584,0.2382978723404254,0.4704836447955707,0.5135653757265912
"frozenset({'Elixir Golem', 'Executioner', 'The Log', 'Night Witch'})",frozenset({'Tornado'}),0.1466897446992643,0.6603202077022934,0.1453916053656425,0.9911504424778762,1.5010148575140052,1.0,0.04852940267802791,38.38381652964127,0.3911637931034483,0.21975147155003258,0.9739473535877349,0.6056669643582041
"frozenset({'Elixir Golem', 'Tornado', 'The Log', 'Night Witch'})",frozenset({'Executioner'}),0.1575075724794461,0.6101254868022501,0.1453916053656425,0.9230769230769227,1.5129296235679208,1.0,0.04929222103157975,5.068368671570723,0.40241397021058006,0.23365785813630027,0.8026978570818738,0.5806873977086741
"frozenset({'Elixir Golem', 'Executioner', 'Tornado', 'The Log'})",frozenset({'Night Witch'}),0.1536131544785807,0.398096062310688,0.1453916053656425,0.946478873239436,2.377513778322105,1.0,0.08423881344859609,11.246099888405443,0.6845481546401789,0.3578274760383383,0.9110802847277761,0.6558481322718919
"frozenset({'Executioner', 'Tornado', 'The Log', 'Night Witch'})",frozenset({'Elixir Golem'}),0.1977498918217222,0.2427520553872782,0.1453916053656425,0.7352297592997807,3.0287272259212004,1.0,0.09738741267330751,2.8600190965951513,0.834937008784096,0.49266862170087944,0.6503519849953104,0.6670801202916015
"frozenset({'Elixir Golem', 'Executioner', 'Night Witch'})","frozenset({'Tornado', 'The Log'})",0.1916919082648204,0.3894418000865426,0.1453916053656425,0.7584650112866813,1.9475696012039116,1.0,0.07073876354896644,2.5278250706697305,0.6019233710614864,0.33366434955312785,0.6044030057289302,0.5658991723100072
"frozenset({'Elixir Golem', 'Tornado', 'Night Witch'})","frozenset({'Executioner', 'The Log'})",0.2072695802682821,0.3504976200778883,0.1453916053656425,0.7014613778705634,2.001329931183793,1.0,0.07274411076706679,2.1756058740048334,0.6311505770430442,0.352570828961175,0.5403579242230993,0.558138096342689
"frozenset({'Elixir Golem', 'The Log', 'Night Witch'})","frozenset({'Executioner', 'Tornado'})",0.1657291215923842,0.5543054954565123,0.1453916053656425,0.8772845953002608,1.5826734580319304,1.0,0.05352704250980339,3.6319360689394764,0.4412927904564312,0.25301204819277096,0.7246647570280609,0.5697898386337369
"frozenset({'Elixir Golem', 'Executioner', 'Tornado'})","frozenset({'The Log', 'Night Witch'})",0.2038078753786239,0.237559498052791,0.1453916053656425,0.7133757961783438,3.0029352731660337,1.0,0.09697510879149082,2.6600701956824833,0.8377280667701862,0.4912280701754383,0.6240700709240367,0.6626988270509204
"frozenset({'Elixir Golem', 'Executioner', 'The Log'})","frozenset({'Tornado', 'Night Witch'})",0.155776720034617,0.3474686282994375,0.1453916053656425,0.933333333333333,2.686093814860937,1.0,0.09126408213422862,9.78797057550839,0.7435381123233504,0.40628778718258746,0.8978337754199819,0.6758821087588208
"frozenset({'Elixir Golem', 'Tornado', 'The Log'})","frozenset({'Executioner', 'Night Witch'})",0.1657291215923842,0.3150151449588922,0.1453916053656425,0.8772845953002608,2.784896565575416,1.0,0.09318442210330771,5.581897861292418,0.7682399723374825,0.4335483870967739,0.8208494628799133,0.6694115284193611
"frozenset({'Executioner', 'The Log', 'Night Witch'})","frozenset({'Elixir Golem', 'Tornado'})",0.2003461704889658,0.2228472522717438,0.1453916053656425,0.725701943844492,3.256499402377906,1.0,0.10074501176901014,2.8332419070723005,0.8665271980004121,0.523364485981308,0.6470474344235084,0.6890645641552556
"frozenset({'Tornado', 'The Log', 'Night Witch'})","frozenset({'Elixir Golem', 'Executioner'})",0.2176546949372566,0.2098658589355257,0.1453916053656425,0.6679920477137173,3.1829476747760848,1.0,0.09971331586128532,2.379865107517546,0.8766280156974293,0.515337423312883,0.57980811734195,0.6803877764341781
"frozenset({'Elixir Golem', 'Night Witch'})","frozenset({'Executioner', 'Tornado', 'The Log'})",0.2198182604932929,0.3292946776287321,0.1453916053656425,0.6614173228346455,2.0085879541010065,1.0,0.07300662213959495,1.9809203707244414,0.6436164593402528,0.36012861736334384,0.4951841503683005,0.5514708164764553
"frozenset({'Elixir Golem', 'Executioner'})","frozenset({'Tornado', 'The Log', 'Night Witch'})",0.2098658589355257,0.2176546949372566,0.1453916053656425,0.6927835051546389,3.1829476747760848,1.0,0.09971331586128532,2.546560221177384,0.8679865566160744,0.515337423312883,0.6073134294316209,0.6803877764341781
"frozenset({'Elixir Golem', 'Tornado'})","frozenset({'Executioner', 'The Log', 'Night Witch'})",0.2228472522717438,0.2003461704889658,0.1453916053656425,0.6524271844660192,3.256499402377906,1.0,0.10074501176901014,2.3006800122803486,0.8916159587442992,0.523364485981308,0.5653459000546376,0.6890645641552556
"frozenset({'Elixir Golem', 'The Log'})","frozenset({'Executioner', 'Tornado', 'Night Witch'})",0.1769796624837732,0.3059281696235396,0.1453916053656425,0.8215158924205377,2.6853228110097067,1.0,0.09124854116138995,3.888703816766739,0.7625635296179458,0.43076923076923046,0.7428449048527821,0.6483817085865063
"frozenset({'The Log', 'Night Witch'})","frozenset({'Elixir Golem', 'Executioner', 'Tornado'})",0.237559498052791,0.2038078753786239,0.1453916053656425,0.612021857923497,3.0029352731660337,1.0,0.09697510879149082,2.0521571662776297,0.8748125101345872,0.4912280701754383,0.5127078878593486,0.6626988270509204
frozenset({'Elixir Golem'}),"frozenset({'Executioner', 'Tornado', 'The Log', 'Night Witch'})",0.2427520553872782,0.1977498918217222,0.1453916053656425,0.5989304812834222,3.0287272259212004,1.0,0.09738741267330751,2.000276936391171,0.8845561224489793,0.49266862170087944,0.5000692245123995,0.6670801202916015
"frozenset({'Elixir Golem', 'Executioner', 'Skeletons', 'The Log'})",frozenset({'Rocket'}),0.1298139333621808,0.3089571614019905,0.1021202942449156,0.786666666666667,2.546199813258638,1.0,0.06201334988290907,3.239263305928174,0.697848275164561,0.3033419023136246,0.6912878313504491,0.5585994397759104
"frozenset({'Elixir Golem', 'Executioner', 'Skeletons', 'Rocket'})",frozenset({'The Log'}),0.1073128515794028,0.5668541756815232,0.1021202942449156,0.9516129032258067,1.678761388820488,1.0,0.041289556222839585,8.95168036924857,0.45292769292703583,0.17851739788199694,0.8882891302246146,0.5658827874907659
"frozenset({'Elixir Golem', 'Executioner', 'The Log', 'Rocket'})",frozenset({'Skeletons'}),0.1112072695802682,0.5097360450021635,0.1021202942449156,0.9182879377431912,1.80149696445205,1.0,0.04543394047358028,5.9998969730687985,0.5005734985889462,0.1968306922435363,0.8333304714249911,0.5593137481585225
"frozenset({'Elixir Golem', 'Rocket', 'Skeletons', 'The Log'})",frozenset({'Executioner'}),0.1042838598009519,0.6101254868022501,0.1021202942449156,0.9792531120331955,1.6050027956799398,1.0,0.03849405351824223,18.791951536132014,0.42083435683288334,0.1667844522968198,0.9467857290884738,0.5733144992790091
"frozenset({'Executioner', 'Skeletons', 'The Log', 'Rocket'})",frozenset({'Elixir Golem'}),0.1536131544785807,0.2427520553872782,0.1021202942449156,0.6647887323943661,2.7385503753357936,1.0,0.06483038526071666,2.259016977626186,0.7500628227791064,0.34705882352941175,0.5573295774647886,0.5427330471240992
"frozenset({'Elixir Golem', 'Executioner', 'Skeletons'})","frozenset({'Rocket', 'The Log'})",0.155776720034617,0.2548680225010817,0.1021202942449156,0.6555555555555556,2.5721373325787593,1.0,0.06241778965798813,2.163286386287182,0.7240007297431131,0.3309957924263675,0.5377403535940122,0.5281173363516318
"frozenset({'Elixir Golem', 'Executioner', 'The Log'})","frozenset({'Rocket', 'Skeletons'})",0.155776720034617,0.2016443098225876,0.1021202942449156,0.6555555555555556,3.2510491177873155,1.0,0.0707088050471088,2.317806842450552,0.8201704471414051,0.4,0.5685576633544113,0.5809966618979494
"frozenset({'Elixir Golem', 'Executioner', 'Rocket'})","frozenset({'Skeletons', 'The Log'})",0.1233232366940718,0.393336218087408,0.1021202942449156,0.8280701754385965,2.105247717754232,1.0,0.05361279872137114,3.52855464989977,0.5988484447939498,0.24634655532359082,0.7165978426808821,0.5438480690174281
"frozenset({'Elixir Golem', 'Skeletons', 'The Log'})","frozenset({'Executioner', 'Rocket'})",0.1414971873647771,0.2241453916053656,0.1021202942449156,0.7217125382262999,3.2198410730520837,1.0,0.07040435177197985,2.7879610653301716,0.8030558023510115,0.38752052545155996,0.6413149335420966,0.5886554969123777
"frozenset({'Elixir Golem', 'Rocket', 'Skeletons'})","frozenset({'Executioner', 'The Log'})",0.1103418433578537,0.3504976200778883,0.1021202942449156,0.9254901960784315,2.6405035100459946,1.0,0.06344574075298073,8.717005625270465,0.69834053287608,0.28468033775633295,0.885281707619757,0.6084241103848947
"frozenset({'Elixir Golem', 'Rocket', 'The Log'})","frozenset({'Executioner', 'Skeletons'})",0.1159671138035482,0.3431414971873647,0.1021202942449156,0.8805970149253733,2.5662795731305654,1.0,0.06232716518986857,5.50118996105583,0.6903938209844283,0.28606060606060607,0.818221147228286,0.5891005251171634
"frozenset({'Executioner', 'Skeletons', 'Rocket'})","frozenset({'Elixir Golem', 'The Log'})",0.1657291215923842,0.1769796624837732,0.1021202942449156,0.6161879895561359,3.4816881268074096,1.0,0.07278961024176324,2.1443318997871765,0.854378384555876,0.4244604316546763,0.5336542817372397,0.5966025522352807
"frozenset({'Executioner', 'The Log', 'Rocket'})","frozenset({'Elixir Golem', 'Skeletons'})",0.1856339247079186,0.1709216789268715,0.1021202942449156,0.5501165501165501,3.2185299932135374,1.0,0.07039143216805371,1.8428735737843116,0.8464241971217061,0.40136054421768697,0.45736917918546316,0.5737924522734649
"frozenset({'Rocket', 'Skeletons', 'The Log'})","frozenset({'Elixir Golem', 'Executioner'})",0.1860666378191259,0.2098658589355257,0.1021202942449156,0.5488372093023255,2.6151810117477825,1.0,0.06307125947975936,1.7513282508130097,0.7588057200010812,0.3475699558173785,0.4290048141827351,0.5177175737233277
"frozenset({'Elixir Golem', 'Skeletons'})","frozenset({'Executioner', 'The Log', 'Rocket'})",0.1709216789268715,0.1856339247079186,0.1021202942449156,0.5974683544303796,3.218529993213538,1.0,0.07039143216805371,2.023110690191019,0.8314041435193378,0.40136054421768697,0.505711672204361,0.5737924522734649
"frozenset({'Elixir Golem', 'The Log'})","frozenset({'Executioner', 'Skeletons', 'Rocket'})",0.1769796624837732,0.1657291215923842,0.1021202942449156,0.5770171149144255,3.481688126807409,1.0,0.07278961024176324,1.9723513830561559,0.8660575843447577,0.4244604316546763,0.4929909505016792,0.5966025522352807
"frozenset({'Elixir Golem', 'Rocket'})","frozenset({'Executioner', 'Skeletons', 'The Log'})",0.1293812202509736,0.2596278667243617,0.1021202942449156,0.7892976588628762,3.0401114827201785,1.0,0.06852932403696055,3.513829648403425,0.7707905111702666,0.35595776772247356,0.7154102218773273,0.5913154960981047
"frozenset({'Rocket', 'Skeletons'})","frozenset({'Elixir Golem', 'Executioner', 'The Log'})",0.2016443098225876,0.155776720034617,0.1021202942449156,0.5064377682403433,3.2510491177873155,1.0,0.0707088050471088,1.7104697759298628,0.8672913508796105,0.4,0.4153652908269776,0.5809966618979494
"frozenset({'Elixir Golem', 'Executioner', 'Skeletons', 'Tornado'})",frozenset({'Rocket'}),0.1518823020337516,0.3089571614019905,0.1051492860233665,0.6923076923076923,2.2407886231415644,1.0,0.05822416111981883,2.245889225443531,0.652891156462585,0.2956204379562043,0.5547420644477626,0.5163219133807369
"frozenset({'Elixir Golem', 'Executioner', 'Skeletons', 'Rocket'})",frozenset({'Tornado'}),0.1073128515794028,0.6603202077022934,0.1051492860233665,0.9798387096774197,1.483884179596669,1.0,0.03428844157932985,16.84811769796654,0.36529366119499174,0.15871979098628344,0.940646188617219,0.5695392762017505
"frozenset({'Elixir Golem', 'Executioner', 'Tornado', 'Rocket'})",frozenset({'Skeletons'}),0.1207269580268282,0.5097360450021635,0.1051492860233665,0.8709677419354839,1.7086642203844682,1.0,0.043610403913628894,3.799545651233233,0.4716936424613591,0.200164744645799,0.7368106369045925,0.5386247877758914
"frozenset({'Elixir Golem', 'Rocket', 'Skeletons', 'Tornado'})",frozenset({'Executioner'}),0.1073128515794028,0.6101254868022501,0.1051492860233665,0.9798387096774197,1.605962594371998,1.0,0.03967498021334574,19.337775854608733,0.4226794252646573,0.17173144876325086,0.9482877447996858,0.5760895676046673
"frozenset({'Executioner', 'Skeletons', 'Tornado', 'Rocket'})",frozenset({'Elixir Golem'}),0.1627001298139333,0.2427520553872782,0.1051492860233665,0.646276595744681,2.6622909318466275,1.0,0.0656534950992572,2.1407911817622822,0.7457109133250392,0.3501440922190202,0.5328829787234045,0.5397158379792923
"frozenset({'Elixir Golem', 'Executioner', 'Skeletons'})","frozenset({'Rocket', 'Tornado'})",0.155776720034617,0.260060579835569,0.1051492860233665,0.675,2.595549084858569,1.0,0.06463790188628091,2.2767366774290188,0.7281546025779754,0.3384401114206128,0.5607748538011696,0.5396630615640599
"frozenset({'Elixir Golem', 'Executioner', 'Tornado'})","frozenset({'Rocket', 'Skeletons'})",0.2038078753786239,0.2016443098225876,0.1051492860233665,0.515923566878981,2.55858232415735,1.0,0.06405258765623593,1.6492347810243917,0.7650899087493291,0.3501440922190202,0.3936581913589838,0.5186913971733961
"frozenset({'Elixir Golem', 'Executioner', 'Rocket'})","frozenset({'Skeletons', 'Tornado'})",0.1233232366940718,0.3699697100822154,0.1051492860233665,0.8526315789473685,2.3045983379501394,1.0,0.05952342389726032,4.2752055387278265,0.6457167928046508,0.27090301003344486,0.7660931174089072,0.568421052631579
"frozenset({'Elixir Golem', 'Skeletons', 'Tornado'})","frozenset({'Executioner', 'Rocket'})",0.1627001298139333,0.2241453916053656,0.1051492860233665,0.646276595744681,2.883291916536599,1.0,0.0686808017119786,2.193393479371298,0.7800959156112761,0.3732718894009217,0.5440854505108521,0.5576942824283251
"frozenset({'Elixir Golem', 'Rocket', 'Skeletons'})","frozenset({'Executioner', 'Tornado'})",0.1103418433578537,0.5543054954565123,0.1051492860233665,0.9529411764705885,1.7191624190659875,1.0,0.04398619587130653,9.47100822154917,0.47020464043810367,0.18793503480278423,0.8944146202170195,0.5713183634109382
"frozenset({'Elixir Golem', 'Rocket', 'Tornado'})","frozenset({'Executioner', 'Skeletons'})",0.1246213760276936,0.3431414971873647,0.1051492860233665,0.8437500000000001,2.4588981715006315,1.0,0.06238652047167415,4.203894418000869,0.6777796085754565,0.2899761336515514,0.7621253293807645,0.5750906368221943
"frozenset({'Executioner', 'Skeletons', 'Rocket'})","frozenset({'Elixir Golem', 'Tornado'})",0.1657291215923842,0.2228472522717438,0.1051492860233665,0.6344647519582246,2.847083576263024,1.0,0.06821700665509395,2.1260678741423016,0.777641172754128,0.3709923664122137,0.5296481301645084,0.5531547060761997
"frozenset({'Rocket', 'Skeletons', 'Tornado'})","frozenset({'Elixir Golem', 'Executioner'})",0.1864993509303331,0.2098658589355257,0.1051492860233665,0.5638051044083529,2.686502260387018,1.0,0.06600943954945411,1.8114245468020669,0.771688118378426,0.36106983655274905,0.4479483002670885,0.5324180161217023
"frozenset({'Elixir Golem', 'Executioner'})","frozenset({'Rocket', 'Skeletons', 'Tornado'})",0.2098658589355257,0.1864993509303331,0.1051492860233665,0.5010309278350517,2.6865022603870186,1.0,0.06600943954945411,1.630362871069374,0.7945091251650827,0.36106983655274905,0.38663961395042795,0.5324180161217023
"frozenset({'Elixir Golem', 'Skeletons'})","frozenset({'Executioner', 'Tornado', 'Rocket'})",0.1709216789268715,0.2176546949372566,0.1051492860233665,0.6151898734177215,2.8264489015275434,1.0,0.06794738013837456,2.0330683914459446,0.7794187135407269,0.37099236641221367,0.5081326313431164,0.5491456325339104
"frozenset({'Elixir Golem', 'Rocket'})","frozenset({'Executioner', 'Skeletons', 'Tornado'})",0.1293812202509736,0.3232366940718303,0.1051492860233665,0.8127090301003345,2.514284563001169,1.0,0.06332852811446245,3.613432651295049,0.6917752742802445,0.3026151930261519,0.7232548392339342,0.5690051174598059
"frozenset({'Rocket', 'Skeletons'})","frozenset({'Elixir Golem', 'Executioner', 'Tornado'})",0.2016443098225876,0.2038078753786239,0.1051492860233665,0.5214592274678111,2.55858232415735,1.0,0.06405258765623593,1.663791614679647,0.7630164943624747,0.3501440922190202,0.3989631927598433,0.5186913971733961
"frozenset({'Elixir Golem', 'Executioner', 'Tornado', 'The Log'})",frozenset({'Rocket'}),0.1536131544785807,0.3089571614019905,0.1103418433578537,0.7183098591549293,2.3249496981891338,1.0,0.06288195919614595,2.4532020770229312,0.6733128834355826,0.3132678132678131,0.5923694956211907,0.5377263581488931
"frozenset({'Elixir Golem', 'Executioner', 'Tornado', 'Rocket'})",frozenset({'The Log'}),0.1207269580268282,0.5668541756815232,0.1103418433578537,0.9139784946236557,1.612369695477304,1.0,0.04190726308301815,5.035320207702278,0.4319418712366834,0.1911544227886056,0.8014028981770911,0.5543174915866369
"frozenset({'Elixir Golem', 'Executioner', 'The Log', 'Rocket'})",frozenset({'Tornado'}),0.1112072695802682,0.6603202077022934,0.1103418433578537,0.9922178988326851,1.5026314313252525,1.0,0.03690943601060606,43.6488533102567,0.3763541249021518,0.16688481675392666,0.9770898907036117,0.5796607187479283
"frozenset({'Elixir Golem', 'Rocket', 'Tornado', 'The Log'})",frozenset({'Executioner'}),0.1133708351363046,0.6101254868022501,0.1103418433578537,0.9732824427480915,1.5952168263764819,1.0,0.041171407381138225,14.592446065401441,0.42083656302931133,0.17995765702187713,0.9314713931085898,0.5770667532889393
"frozenset({'Executioner', 'Tornado', 'The Log', 'Rocket'})",frozenset({'Elixir Golem'}),0.1826049329294677,0.2427520553872782,0.1103418433578537,0.6042654028436019,2.4892287806979754,1.0,0.06601412056536934,1.9135247462668776,0.7319216516675491,0.3502747252747252,0.47740419769803655,0.5294054286945281
"frozenset({'Elixir Golem', 'Executioner', 'Tornado'})","frozenset({'Rocket', 'The Log'})",0.2038078753786239,0.2548680225010817,0.1103418433578537,0.5414012738853503,2.1242416705416725,1.0,0.058397733189956925,1.6248016731573633,0.6647186700767264,0.31677018633540366,0.38454026942453234,0.48716922777459365
"frozenset({'Elixir Golem', 'Executioner', 'The Log'})","frozenset({'Rocket', 'Tornado'})",0.155776720034617,0.260060579835569,0.1103418433578537,0.7083333333333333,2.723724348308375,1.0,0.06983045922076811,2.536935154849477,0.7496306569783219,0.36118980169971654,0.6058235867446393,0.5663130892956183
"frozenset({'Elixir Golem', 'Executioner', 'Rocket'})","frozenset({'Tornado', 'The Log'})",0.1233232366940718,0.3894418000865426,0.1103418433578537,0.894736842105263,2.297485380116959,1.0,0.062314620067215616,5.800302899177839,0.6441844259915218,0.27419354838709664,0.8275952105636165,0.5890350877192981
"frozenset({'Elixir Golem', 'Tornado', 'The Log'})","frozenset({'Executioner', 'Rocket'})",0.1657291215923842,0.2241453916053656,0.1103418433578537,0.6657963446475195,2.970377128340575,1.0,0.0731944244981155,2.3215024610558195,0.7951163452933041,0.39473684210526305,0.5692444799109969,0.5790371684627558
"frozenset({'Elixir Golem', 'Rocket', 'Tornado'})","frozenset({'Executioner', 'The Log'})",0.1246213760276936,0.3504976200778883,0.1103418433578537,0.8854166666666666,2.526170267489712,1.0,0.06666234764931549,5.668384406592973,0.6901514931232009,0.30249110320284683,0.8235828891849878,0.6001157407407407
